date,clinicID,doctorID,specialization,day,tokenNumber,index,servedAfterBreak,TimeCalled,type,TimeTaken,AvgWaitTime
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A4,2,False,10:24:53,advance,00:05:30,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A12,3,False,10:33:06,advance,00:08:13,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A2,4,False,10:38:44,advance,00:05:38,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A20,5,False,10:50:51,advance,00:12:07,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A13,6,False,10:55:18,advance,00:04:27,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A8,7,False,11:03:31,advance,00:08:13,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A21,8,False,11:12:32,advance,00:09:01,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A14,9,False,11:12:35,advance,00:00:03,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A22,10,False,11:48:21,advance,00:35:46,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A6,11,False,11:48:24,advance,00:00:03,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A16,12,False,11:48:28,advance,00:00:04,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A10,13,False,12:00:26,advance,00:11:58,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A23,14,False,12:02:16,advance,00:01:50,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A9,15,False,12:02:22,advance,00:00:06,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A5,16,False,12:15:48,advance,00:13:26,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A7,17,False,12:15:51,advance,00:00:03,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A38,18,False,13:20:31,advance,01:04:40,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A39,18,False,13:20:31,advance,00:00:00,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A24,20,False,13:20:34,advance,00:00:03,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A7,21,False,13:20:44,advance,00:00:10,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A25,22,False,13:33:46,advance,00:13:02,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A28,23,False,15:24:38,advance,01:50:52,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A40,24,False,15:36:16,advance,00:11:38,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A25,25,False,15:36:22,advance,00:00:06,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A41,26,False,15:37:24,advance,00:01:02,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A37,27,False,16:03:39,advance,00:26:15,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A37,28,False,16:04:05,advance,00:00:26,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A37,29,False,16:04:18,advance,00:00:13,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A37,30,False,16:04:28,advance,00:00:10,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A41,31,False,16:04:39,advance,00:00:11,00:10:28.060606060
2025-07-31,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A37,32,False,16:04:40,advance,00:00:01,00:10:28.060606060
2025-08-01,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,W1,0,False,16:49:22,walkin,00:00:00,00:00:00
2025-08-03,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Sunday,W1,0,False,12:58:46,walkin,00:00:00,00:00:00.500000
2025-08-03,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Sunday,W2,1,False,12:58:47,walkin,00:00:01,00:00:00.500000
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A1,0,False,09:26:54,advance,00:00:00,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A2,1,False,09:27:14,advance,00:00:20,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A15,1,False,09:27:21,advance,00:00:07,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A16,3,False,09:27:28,advance,00:00:07,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A3,4,False,09:27:39,advance,00:00:11,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A10,5,False,09:27:41,advance,00:00:02,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,,6,False,12:08:01,walkin,02:40:20,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A24,7,False,12:08:23,advance,00:00:22,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A18,8,False,12:13:54,advance,00:05:31,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A25,9,False,12:18:49,advance,00:04:55,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A26,10,False,12:23:22,advance,00:04:33,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A27,11,False,12:30:10,advance,00:06:48,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A21,12,False,12:45:35,advance,00:15:25,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A1,13,False,12:46:13,advance,00:00:38,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A2,14,False,12:48:50,advance,00:02:37,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A6,15,False,12:52:53,advance,00:04:03,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A8,16,False,12:52:57,advance,00:00:04,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A9,17,False,12:53:05,advance,00:00:08,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A7,18,False,12:53:09,advance,00:00:04,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A11,19,False,12:53:12,advance,00:00:03,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A19,20,False,12:53:19,advance,00:00:07,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A16,21,False,12:53:27,advance,00:00:08,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A28,22,False,12:55:51,advance,00:02:24,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A29,23,False,12:55:54,advance,00:00:03,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A22,24,False,12:56:15,advance,00:00:21,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A30,25,False,13:05:50,advance,00:09:35,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A5,26,False,13:08:54,advance,00:03:04,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A12,27,False,13:12:25,advance,00:03:31,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A13,28,False,13:45:13,advance,00:32:48,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A36,29,False,13:45:32,advance,00:00:19,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A42,29,False,13:45:32,advance,00:00:00,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A14,31,False,15:23:32,advance,01:38:00,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,,32,False,15:24:52,walkin,00:01:20,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A37,33,False,16:17:25,advance,00:52:33,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,,34,False,19:53:17,walkin,03:35:52,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A1,35,False,19:53:41,advance,00:00:24,00:16:56.540540540
2025-08-05,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Tuesday,A2,36,False,19:53:46,advance,00:00:05,00:16:56.540540540
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A15,0,False,10:01:47,advance,00:00:00,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A3,1,False,10:17:20,advance,00:15:33,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A5,2,False,10:25:07,advance,00:07:47,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A22,3,False,10:31:46,advance,00:06:39,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A18,4,False,10:32:59,advance,00:01:13,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A10,5,False,10:38:50,advance,00:05:51,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A16,6,False,10:47:31,advance,00:08:41,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A9,7,False,10:53:33,advance,00:06:02,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,W1,8,False,11:19:41,walkin,00:26:08,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,W2,8,False,11:19:41,walkin,00:00:00,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,W3,10,False,11:19:42,walkin,00:00:01,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A34,11,False,11:19:46,advance,00:00:04,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,W2,12,False,11:24:54,walkin,00:05:08,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,W1,12,False,11:24:54,walkin,00:00:00,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,W3,14,False,11:24:55,walkin,00:00:01,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,W1,15,False,11:25:40,walkin,00:00:45,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,W2,16,False,11:26:07,walkin,00:00:27,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A1,17,False,11:26:15,advance,00:00:08,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,W3,18,False,11:27:09,walkin,00:00:54,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A17,19,False,11:56:23,advance,00:29:14,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A2,20,False,12:02:43,advance,00:06:20,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A24,21,False,12:10:37,advance,00:07:54,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A7,22,False,12:16:02,advance,00:05:25,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A19,23,False,12:24:12,advance,00:08:10,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,,24,False,12:28:44,walkin,00:04:32,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,W1,25,False,12:28:48,walkin,00:00:04,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A8,26,False,12:30:44,advance,00:01:56,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A13,27,False,12:37:48,advance,00:07:04,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A14,28,False,12:37:48,advance,00:00:00,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A26,29,False,12:52:11,advance,00:14:23,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A27,30,False,13:05:55,advance,00:13:44,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A34,31,False,14:01:15,advance,00:55:20,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A25,32,False,14:20:57,advance,00:19:42,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A37,33,False,16:41:59,advance,02:21:02,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A36,34,False,16:44:08,advance,00:02:09,00:11:31.861111111
2025-08-06,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Wednesday,A41,35,False,16:56:54,advance,00:12:46,00:11:31.861111111
2025-08-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A17,0,False,10:21:37,advance,00:00:00,00:16:37.666666666
2025-08-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A9,1,False,10:30:32,advance,00:08:55,00:16:37.666666666
2025-08-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A2,2,False,10:35:30,advance,00:04:58,00:16:37.666666666
2025-08-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A4,3,False,10:41:24,advance,00:05:54,00:16:37.666666666
2025-08-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A11,4,False,10:57:17,advance,00:15:53,00:16:37.666666666
2025-08-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A5,5,False,11:08:37,advance,00:11:20,00:16:37.666666666
2025-08-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A14,6,False,11:39:59,advance,00:31:22,00:16:37.666666666
2025-08-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A3,7,False,11:46:27,advance,00:06:28,00:16:37.666666666
2025-08-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A13,8,False,11:47:15,advance,00:00:48,00:16:37.666666666
2025-08-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A7,9,False,12:04:24,advance,00:17:09,00:16:37.666666666
2025-08-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A16,10,False,12:04:29,advance,00:00:05,00:16:37.666666666
2025-08-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A19,11,False,13:03:10,advance,00:58:41,00:16:37.666666666
2025-08-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A23,12,False,13:22:36,advance,00:19:26,00:16:37.666666666
2025-08-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A20,13,False,13:39:39,advance,00:17:03,00:16:37.666666666
2025-08-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A21,14,False,13:39:40,advance,00:00:01,00:16:37.666666666
2025-08-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A12,15,False,13:42:45,advance,00:03:05,00:16:37.666666666
2025-08-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A36,16,False,15:14:09,advance,01:31:24,00:16:37.666666666
2025-08-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A24,17,False,16:10:22,advance,00:56:13,00:16:37.666666666
2025-08-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A8,18,False,16:10:33,advance,00:00:11,00:16:37.666666666
2025-08-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A38,19,False,16:10:42,advance,00:00:09,00:16:37.666666666
2025-08-07,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Thursday,A43,20,False,16:10:48,advance,00:00:06,00:16:37.666666666
2025-08-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A6,0,False,10:51:07,advance,00:00:00,00:10:10.900000
2025-08-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A11,1,False,11:02:50,advance,00:11:43,00:10:10.900000
2025-08-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A12,2,False,11:19:19,advance,00:16:29,00:10:10.900000
2025-08-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A9,3,False,11:19:23,advance,00:00:04,00:10:10.900000
2025-08-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A15,4,False,11:19:28,advance,00:00:05,00:10:10.900000
2025-08-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A20,5,False,11:25:04,advance,00:05:36,00:10:10.900000
2025-08-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A10,6,False,11:36:44,advance,00:11:40,00:10:10.900000
2025-08-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A16,7,False,12:10:00,advance,00:33:16,00:10:10.900000
2025-08-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A19,8,False,12:19:13,advance,00:09:13,00:10:10.900000
2025-08-08,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Friday,A18,9,False,12:32:56,advance,00:13:43,00:10:10.900000
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A23,0,False,10:53:34,advance,00:00:00,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A27,1,False,10:53:41,advance,00:00:07,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A2,2,False,10:53:48,advance,00:00:07,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A5,3,False,10:53:51,advance,00:00:03,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A11,4,False,10:53:59,advance,00:00:08,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A23,5,False,11:11:33,advance,00:17:34,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A27,6,False,11:11:35,advance,00:00:02,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A2,7,False,11:11:39,advance,00:00:04,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A5,8,False,11:11:41,advance,00:00:02,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A11,9,False,11:11:46,advance,00:00:05,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A10,10,False,11:11:53,advance,00:00:07,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A20,11,False,11:11:58,advance,00:00:05,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A9,12,False,11:12:06,advance,00:00:08,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A6,13,False,11:52:57,advance,00:40:51,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A4,14,False,11:53:01,advance,00:00:04,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A26,15,False,11:53:12,advance,00:00:11,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A8,16,False,11:53:15,advance,00:00:03,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A29,17,False,11:53:18,advance,00:00:03,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A3,18,False,12:58:20,advance,01:05:02,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A12,19,False,12:58:22,advance,00:00:02,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A19,20,False,12:58:25,advance,00:00:03,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A17,21,False,12:58:32,advance,00:00:07,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A18,22,False,12:58:37,advance,00:00:05,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A33,23,False,12:58:44,advance,00:00:07,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A7,24,False,12:58:51,advance,00:00:07,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A22,25,False,12:58:56,advance,00:00:05,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A15,26,False,12:58:59,advance,00:00:03,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A13,27,False,12:59:07,advance,00:00:08,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A34,28,False,15:17:22,advance,02:18:15,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A14,29,False,15:17:28,advance,00:00:06,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A25,30,False,15:17:34,advance,00:00:06,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A24,31,False,15:17:41,advance,00:00:07,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A28,32,False,15:17:48,advance,00:00:07,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A35,33,False,15:18:06,advance,00:00:18,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A32,34,False,15:18:09,advance,00:00:03,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A16,35,False,15:18:26,advance,00:00:17,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A28,36,False,15:19:49,advance,00:01:23,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A38,37,False,15:20:18,advance,00:00:29,00:07:48.564102564
2025-08-09,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Saturday,A36,38,False,15:58:08,advance,00:37:50,00:07:48.564102564
2025-08-11,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A4,0,False,10:07:57,advance,00:00:00,00:14:12.600000
2025-08-11,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A8,1,False,11:36:06,advance,01:28:09,00:14:12.600000
2025-08-11,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A10,2,False,11:39:44,advance,00:03:38,00:14:12.600000
2025-08-11,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A20,3,False,12:33:13,advance,00:53:29,00:14:12.600000
2025-08-11,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A13,4,False,12:37:22,advance,00:04:09,00:14:12.600000
2025-08-11,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A3,5,False,12:44:30,advance,00:07:08,00:14:12.600000
2025-08-11,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A5,6,False,12:48:57,advance,00:04:27,00:14:12.600000
2025-08-11,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A19,7,False,12:52:53,advance,00:03:56,00:14:12.600000
2025-08-11,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A7,8,False,12:55:07,advance,00:02:14,00:14:12.600000
2025-08-11,QV072,0JRa28hpGhcsHZm7GPK8,Neonatology,Monday,A23,9,False,13:01:22,advance,00:06:15,00:14:12.600000
